Date,Close/Last,Volume,Open,High,Low
02/01/2021,$241.85,7788173,$238.37,$244.14,$235.40
01/29/2021,$234.31,9805849,$238.65,$240.87,$232.66
01/28/2021,$237.79,8295538,$235.00,$241.555,$232.21
01/27/2021,$229.94,11787020,$234.70,$235.40,$225.00
01/26/2021,$241.00,7882985,$246.90,$248.76,$240.03
01/25/2021,$247.75,8499384,$253.80,$254.39,$242.22
01/22/2021,$252.00,7800506,$246.65,$254.39,$246.20
01/21/2021,$248.64,10336550,$246.67,$250.37,$243.58
01/20/2021,$244.26,5803248,$248.85,$249.65,$244.14
01/19/2021,$247.25,7436752,$243.30,$248.74,$241.00
01/15/2021,$239.79,8373333,$242.25,$244.5632,$235.0341
01/14/2021,$242.06,6976718,$246.87,$249.85,$241.54
01/13/2021,$244.90,7354936,$236.57,$247.44,$236.54
01/12/2021,$237.64,4145557,$237.62,$238.80,$233.83
01/11/2021,$237.50,5073071,$238.04,$240.84,$234.09
01/08/2021,$242.46,6767739,$237.43,$242.91,$236.0687
01/07/2021,$235.04,7107892,$229.46,$235.60,$229.22
01/06/2021,$226.83,9211701,$228.94,$232.49,$225.7021
01/05/2021,$234.91,5047831,$230.47,$235.64,$229.80
01/04/2021,$231.92,8148695,$237.80,$237.9969,$227.5348
