Date,Close/Last,Volume,Open,High,Low
07/09/2021,$46.7667,15185291,$46.8033,$46.9467,$46.6433
07/08/2021,$46.53,21267143,$46.1133,$46.8833,$46.0736
07/07/2021,$46.57,25607460,$46.5867,$47.0633,$46.4533
07/06/2021,$46.6467,18279176,$46.6333,$46.9167,$46.505
07/02/2021,$46.7033,26287710,$46.45,$47.0267,$46.45
07/01/2021,$46.44,26348553,$46.8033,$47.0833,$46.3367
06/30/2021,$47.0067,45511055,$46.52,$47.5267,$46.23
06/29/2021,$45.7667,35962474,$45.9667,$46.1567,$45.7433
06/28/2021,$46.0333,15549068,$46.0133,$46.2133,$45.5333
06/25/2021,$46.1767,28640811,$45.71,$46.2867,$45.64
06/24/2021,$45.6367,23443961,$45.39,$45.7467,$45.3667
06/23/2021,$45.32,19390553,$45.50,$45.6633,$45.31
06/22/2021,$45.6767,19106864,$45.41,$45.9067,$45.41
06/21/2021,$45.4667,20775071,$45.22,$45.5833,$45.1167
06/18/2021,$45.0567,44812744,$45.1467,$45.4627,$44.80
06/17/2021,$45.9067,19341839,$45.6667,$46.1167,$45.57
06/16/2021,$45.7167,28795032,$46.6167,$46.68,$45.6567
06/15/2021,$46.6667,19327178,$46.9467,$46.97,$46.5533
06/14/2021,$46.8533,15140690,$46.9767,$46.9767,$46.6767
06/11/2021,$46.9167,25232475,$46.7433,$46.95,$46.62
06/10/2021,$46.6267,16378379,$46.36,$46.73,$46.36
06/09/2021,$46.36,17085383,$46.4467,$46.67,$46.3433
06/08/2021,$46.61,20120570,$46.8367,$46.9667,$46.6033
06/07/2021,$46.9667,16630886,$47.2833,$47.3233,$46.7967
06/04/2021,$47.2833,13635817,$47.1533,$47.43,$47.0833
06/03/2021,$47.20,18374474,$47.13,$47.2833,$46.9167
06/02/2021,$47.1167,23297981,$47.13,$47.2366,$46.6967
06/01/2021,$47.22,20767628,$47.4033,$47.60,$47.09
05/28/2021,$47.3433,21189911,$47.31,$47.4833,$47.2133
05/27/2021,$47.23,56576916,$47.7833,$47.8933,$47.23
05/26/2021,$47.39,19294112,$47.4633,$47.6267,$47.2533
05/25/2021,$47.4467,21505094,$47.2667,$47.5467,$47.0233
05/24/2021,$47.2533,18945950,$47.2533,$47.4733,$47.12
05/21/2021,$47.25,22927457,$47.5067,$47.6933,$47.20
05/20/2021,$47.4733,30540753,$47.1667,$47.6233,$46.90
05/19/2021,$47.3067,34874763,$46.9033,$47.9067,$46.8333
05/18/2021,$47.3033,58183686,$47.8367,$48.1933,$47.07
05/17/2021,$46.2967,19473530,$46.6667,$46.80,$46.2567
05/14/2021,$46.5067,16091687,$46.27,$46.7467,$46.1433
05/13/2021,$46.08,21480161,$45.41,$46.3267,$45.2533
05/12/2021,$45.3133,25998435,$46.29,$46.3267,$45.3033
05/11/2021,$46.5167,26464140,$46.9567,$46.9567,$46.1067
05/10/2021,$46.94,26307738,$46.8167,$47.36,$46.77
05/07/2021,$46.7333,23408417,$47.21,$47.24,$46.44
05/06/2021,$47.0167,16301858,$46.6667,$47.119,$46.4833
05/05/2021,$46.8667,11895556,$46.9033,$47.0667,$46.75
05/04/2021,$46.9067,19084073,$47.18,$47.3433,$46.70
05/03/2021,$47.3733,27139608,$46.56,$47.58,$46.56
